asin,title,url,price,rating,review_count,seller,scraped_at,seller_detailed,price_detailed,description,specifications,availability,shipping_info,ai_prediction,ai_confidence,ai_probabilities,risk_score,risk_level,analysis_timestamp
B0DX444M3M,"Cartucho de Tinta 667 Preto e Colorido para Impressora, Conjunto de 2",https://www.amazon.com.br/Cartucho-Tinta-Colorido-Impressora-Conjunto/dp/B0DX444M3M/ref=sr_1_11?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-11&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,162.0,5.0,,INFO POWER BRASIL,2025-10-30 21:26:36,INFO POWER BRASIL,162.0,CARTUCHO DE TINTA HP 667 PRETO E COLOR ORIGINAL,{},Em estoque,,ORIGINAL,0.47,"[0.38, 0.47, 0.15]",1,BAIXO,2025-10-30T21:44:25.979715
B0FQCF2ZT6,WISETA Cartucho de Tinta Compatível para HP 667 667XL Compatível com DeskJet Ink Advantage 1275 2374 2375 2376 2775 2776 (2 Preto),https://www.amazon.com.br/WISETA-Compat%C3%ADvel-para-667XL-Advantage/dp/B0FQCF2ZT6/ref=sr_1_12?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-12&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,220.0,4.4,,RUA Oriente's shop,2025-10-30 21:26:36,RUA Oriente's shop,220.0,"Paquete Incluído: 2 paquetes de cartuchos de tinta preta Compatível para HP 667 667XL remanificados (2 preto)
Alto rendimento de páginas: 650 páginas por cartucho de tinta preto WISETA compatível para HP 667XL com 5% de cobertura
Impresoras compatíveis: Compatível para HP 667 667XL cartucho de tinta preta e cor compatível para HP Deskjet Ink Advantage 1275/2374/2375/2376/2775/2776, DeskJet Plus Ink Advantage 6475/6476/6075 impressoras
Chips mais recentes: o pacote combinado de cartuchos de tinta WISETA para hp 667XL é equipado com os chips mais recentes e atualizados para garantir compatibilidade perfeita com a impressora e excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem preocupações.
Todos los cartuchos de tinta para 667 667XL de WISETA se rellenan con tintas de primera calidad, utilizando técnicas de producción avanzadas y un riguroso proceso de inspección de calidad para garantizar una alta calidad de impresión con cada cartucho para 667XL. Así obtendrá textos nítidos e imágenes brillantes y vivas",{},Em estoque,Cor:,ORIGINAL,0.39,"[0.32, 0.39, 0.29]",2,MÉDIO,2025-10-30T21:44:25.979715
B0DZD6SBYJ,Kit com 02 Cartuchos H.P 667 - Preto e Colorido,https://www.amazon.com.br/Kit-com-Cartuchos-H-P-667/dp/B0DZD6SBYJ/ref=sr_1_13?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-13&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,165.0,4.7,,INFO POWER BRASIL,2025-10-30 21:26:36,INFO POWER BRASIL,165.0,"Kit 2 cartucho HP 667 Preto e Colorido Imprima seus documentos todos os dias com alta qualidade garantida a um preço acessível com cartuchos de tinta HP originais de baixo custo, projetados com proteção contra fraude e alertas de pouca tinta o que lhe oferece um desempenho sem preocupações e resultados consistentes.
Os cartuchos originais HP imprimem até 86% mais páginas que cartuchos recarregados. A HP desenvolve produtos testados para oferecer resultados satisfatórios e impressões perfeitas. Os cartuchos originais HP oferecem durabilidade nas suas impressões, com cores nítidas e de qualidade. Os cartuchos anunciados além de originais e lacrados nas caixas, estão prontos para uso e com validade de 12 meses.
Marca: HP Modelo: 3YM79AL / 3YM78AL Itens inclusos: 1 Cartucho HP 667 Preto 2ml 1 Cartucho HP 667 Colorido 2ml Quantas páginas imprime um cartucho HP 667? Cerca de 120 páginas aproximadamente cada Você deve estar se perguntando: qual o cartucho para a sua impressora?
Se sua impressora está nesta lista, este é o cartucho ideal para ela: - Deskjet Ink Advantage 1275 - Deskjet Ink Advantage 2374 - Deskjet Ink Advantage 2375 - Deskjet Ink Advantage 2376 - Deskjet Ink Advantage 2775 - Deskjet Ink Advantage 2776 - Deskjet Ink Advantage Plus 6475 - DeskJet Ink Advantage Plus 6476",{},Em estoque,,ORIGINAL,0.62,"[0.22, 0.62, 0.16]",1,BAIXO,2025-10-30T21:44:25.979715
B0DPHLXL91,Valuetoner Cartuchos de Tinta para HP 667 667XL 667 XL Compatível com HP DeskJet Ink Advantage 2374 1275 2375 2376 2775 2776e DeskJet Plus 6475 6476 6075 (2 Preto),https://www.amazon.com.br/Valuetoner-Cartuchos-para-HP-667XL/dp/B0DPHLXL91/ref=sr_1_14?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-14&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,199.0,4.3,,SEIYA-ANAPAULA,2025-10-30 21:26:36,SEIYA-ANAPAULA,199.0,"Conteúdo: 2 pacotes de cartuchos de reposição Valuetoner para HP 667XL 667 cartucho preto pacote combinado (2 preto)
Alto desempenho de página: Valuetoner preto para HP Ink 667 XL durando 750 páginas
Compatibilidade da impressora: Substituição do cartucho de tinta Valuetoner 667XL para impressoras HP Deskjet Ink Advantage 1216 1275 2335 2337 2338 2374 2374 2774 2776 2778 2779 4175 4176 4177 e HP Deskjet Ink Advantage Plus 6475 6476 6075 6076
Chip de reconhecimento eficiente: Nosso avaliador de Valuetoner cartuchos para HP 667 XL está equipado com o chip mais recente que pode reconhecer efetivamente sua impressora. Confirme se o modelo da impressora corresponde, você pode comprar com confiança
Alta qualidade: Nossos cartuchos de tinta preto e colorido 667 667 XL são duráveis e feitos de materiais de alta qualidade que podem imprimir texto e imagens vívidas",{},Em estoque,Cor:,COMPATIVEL,0.36,"[0.36, 0.33, 0.31]",2,MÉDIO,2025-10-30T21:44:25.979715
B0F6NQ2SSL,"Kit Cartucho de Tinta 667 Preto e Colorido para Impressora, Conjunto de 2, combo, black, color, tricolor, preço, do mercado, bk, cl.",https://www.amazon.com.br/Cartucho-667-Colorido-Impressora-Conjunto/dp/B0F6NQ2SSL/ref=sr_1_15?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-15&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,168.0,5.0,,INFO POWER BRASIL,2025-10-30 21:26:36,INFO POWER BRASIL,168.0,"Cartucho de tinta preto 667 com 40% mais rendimento em média.
Cartucho de tinta colorido 667 com 40% mais rendimento em média.
Tecnologia de impressão de alta qualidade para textos nítidos e imagens vibrantes.
Fácil instalação nos modelos de impressoras HP compatíveis.
Projetados especificamente para uso em impressoras HP para máximo desempenho.",{},Somente 9 em estoque.,,COMPATIVEL,0.44,"[0.44, 0.33, 0.23]",2,MÉDIO,2025-10-30T21:44:25.979715
B0FCMQ6MPV,GPC Image Cartucho de tinta Compatível com HP 667 667XL Compatíveis com HP DeskJet Ink Advantage 1275 2374 2375 2376 2775 2776 6475 Impressora (2 Preto),https://www.amazon.com.br/GPC-Image-Compat%C3%ADvel-667-Compat%C3%ADveis/dp/B0FCMQ6MPV/ref=sr_1_16?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-16&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,199.0,4.4,,SEIYA-ANAPAULA,2025-10-30 21:26:36,SEIYA-ANAPAULA,199.0,"Conteúdo da embalagem: 2 pacotes remanufaturados de cartuchos de tinta reposição compatível com HP 667 667XL (2 preto)
Rendimento estimado: 700 páginas por cartucho preto compatível com HP 667XL, dois pacotes de recarga podem imprimir mais de 1400 páginas. (carta/A4, com cobertura de 5%)
Compatibilidade com impressoras: GPC Image cartucho de tinta compatível com HP 667 667XL compatíveis com HP DeskJet ink Advantage1275/2374/2375/2376/2775/2776, DeskJet Ink Advantage Plus 6475/6476/6075 impressora
Com os chips mais recentes: este cartucho GPC Image compatível com HP 667 667XL está equipado com os chips mais recentes atualizados para garantir a perfeita compatibilidade com as impressoras e uma excelente qualidade de impressão, para que você possa desfrutar de uma impressão eficiente e sem preocupações
Qualidade de impressão superior: nossos cartuchos de tinta compatíveis com 667 667XL proporcionam excelentes resultados de impressão. Cores vibrantes de longa duração e texto nítido. Proporciona uma experiência diferente",{},Em estoque,Cor:,ORIGINAL,0.38,"[0.3, 0.38, 0.32]",1,BAIXO,2025-10-30T21:44:25.979715
B0DPNJVCNN,Kit 2 Tinta Stkink Black Compatível Advantage 667 667XL 2874 2774 2376 60K46A 100ml,https://www.amazon.com.br/Stkink-Compat%C3%ADvel-Advantage-667XL-60K46A/dp/B0DPNJVCNN/ref=sr_1_17?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-17&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,51.0,,,JETW,2025-10-30 21:26:37,JETW,51.0,"Vantagens das Tintas STKINK: Para realizar o abastecimento, apenas encaixe o frasco na impressora! Muito simples e sem complicação! Qualidade Impecável: Desde 2001 no mercado, nossas tintas são reconhecidas por sua excelência. Cores Vivas e Intensas: As tintas proporcionam cores fortes e vibrantes, perfeitas para fotos e documentos. Sem Entupimentos: Desenvolvidas para não entupir a cabeça de impressão, garantindo impressões suaves e contínuas.
Secagem Rápida: As tintas possuem rápida absorção e secagem imediata, otimizando o seu tempo. Durabilidade: Impressões duradouras que resistem ao desgaste do tempo. Proteção da Impressora: Formuladas para não danificar o equipamento, prolongando sua vida útil.
Garantia de Qualidade: Impressões de Alta Qualidade: Perfeitas para papéis normais e fotográficos. Segurança: Uso garantido sem danificar a impressora. Documentação: Produto acompanha Nota Fiscal, garantia e procedência comprovada.
99% de similaridade com as tintas originais Tanque de Tinta. Ideal tanto para impressões em papéis sulfite como em fotográficos Glossy (blinhante) e Matte (fosco)
Detalhes Técnicos Compatível 2874, 2774, 2376, 60K46A Capacidade por Impressão 14 mil impressão por cor Validade 2 anos Garantia 6 meses Kit de Tintas Para Impressora Compatível 2874 2774 2376",{},Em estoque,,ORIGINAL,0.47,"[0.24, 0.47, 0.29]",1,BAIXO,2025-10-30T21:44:25.979715
B075X3MBH2,"Cartucho Hp 664xl Colorido Original (f6v30ab) Para Hp Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/HP-F6V30AB-Cartucho-Tinta-Colorido/dp/B075X3MBH2/ref=sr_1_18?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-18&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,119.0,4.7,,Amazon.com.br,2025-10-30 21:26:37,Amazon.com.br,119.0,"[COMPATIBILIDADE] HP DeskJet 1110, HP DeskJet 1115, HP DeskJet 2130, HP DeskJet 2135, HP DeskJet 3630, HP ENVY 4520, HP OfficeJet 3830
[RENDIMENTO] Até 330 páginas
[ORIGINAL] Projetados para confiabilidade e consistência assim que saem da caixa
[QUALIDADE] Reduza as reimpressões, economizando papel, tinta e energia
[MEIO AMBIENTE] Os cartuchos HP originais são feitos com até 50% de material reciclado",{},Em estoque,à vista no Pix,ORIGINAL,0.57,"[0.28, 0.57, 0.15]",1,BAIXO,2025-10-30T21:44:25.979715
B0CMWBHCGM,"Kit com 02 Cartuchos de Tinta H P 667XL - Colorido + Preto Original - Para Deskjet Ink Advantage 2376, 2776, 6476, 5076, 5276",https://www.amazon.com.br/Kit-com-Cartuchos-Tinta-667XL/dp/B0CMWBHCGM/ref=sr_1_19?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-19,144.0,4.3,,Amazon.com.br,2025-10-30 21:26:37,Amazon.com.br,144.0,"[COMPATIBILIDADE] H P DeskJet Plus Ink Advantage 6000 series, H P DeskJet Plus Ink Advantage 6400 series, H P Deskjet Ink Advantage 1200 Printer, H P Deskjet Ink Advantage 2300 All-in-One, H P DeskJet Ink Advantage 2700 All-in-One Printer, H P DeskJet Ink Advantage 4100 All-in-One Printer
[RENDIMENTO] Até 480 páginas
[ORIGINAL] Projetados para confiabilidade e consistência assim que saem da caixa
[QUALIDADE] Reduza as reimpressões, economizando papel, tinta e energia
[MEIO AMBIENTE] Os cartuchos H P originais são feitos com até 50% de material reciclado",{},,Marca,ORIGINAL,0.63,"[0.31, 0.63, 0.06]",1,BAIXO,2025-10-30T21:44:25.979715
B0FCPC9293,Cartucho Compatível HP 667XL Preto 14ml + Colorido 13ml para DeskJet 2774 2722 2376 Printech + Microjet 100% novo,https://www.amazon.com.br/Cartucho-Compat%C3%ADvel-667XL-Colorido-Printech/dp/B0FCPC9293/ref=sr_1_20?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-20&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,229.0,,,Cartuchos Online,2025-10-30 21:26:37,Cartuchos Online,229.0,"🛡️ Produtos 100% novos, compatíveis, mesmo modelo e marca da foto, com garantia de 1 ano.
🖨️ Contem 1 cartucho Preto com 14ml e 1 colorido com 13ml de tinta – maior rendimento e economia
✅ Certificações internacionais de qualidade Printech: 🔒 ISO 9001 | 🌱 ISO 14001 | 🇪🇺 CE | 🔧 TÜV Rheinland | 🌍 SMC e GMC",{},Somente 8 em estoque.,,ORIGINAL,0.4,"[0.32, 0.4, 0.28]",2,MÉDIO,2025-10-30T21:44:25.979715
B0F7S5RW5R,"Kit 4 Cartuchos de Tintas 667/2 unid. Preto e 2 unid. Colorido para Impressora, Conjunto de 4, combo, black, color, tricolor, preço, do mercado, bk, cl.",https://www.amazon.com.br/Cartuchos-667-Colorido-Impressora-Conjunto/dp/B0F7S5RW5R/ref=sr_1_21?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-21&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,299.0,3.5,,INFO POWER BRASIL,2025-10-30 21:26:37,INFO POWER BRASIL,299.0,"Cartucho de tinta preto 667 com 40% mais rendimento em média.
Cartucho de tinta colorido 667 com 40% mais rendimento em média.
Tecnologia de impressão de alta qualidade para textos nítidos e imagens vibrantes.
Fácil instalação nos modelos de impressoras HP compatíveis.
Projetados especificamente para uso em impressoras HP para máximo desempenho.",{},Somente 9 em estoque.,,COMPATIVEL,0.46,"[0.46, 0.34, 0.2]",3,MÉDIO,2025-10-30T21:44:25.979715
B0DPLHMB6Z,Tinta Stkink Black Compatível Advantage 667 667XL 2874 2774 2376 60K46A 500ml,https://www.amazon.com.br/Stkink-Compat%C3%ADvel-Advantage-667XL-60K46A/dp/B0DPLHMB6Z/ref=sr_1_22?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-22&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,59.0,5.0,,JETW,2025-10-30 21:26:37,JETW,59.0,"Vantagens das Tintas STKINK: Para realizar o abastecimento, apenas encaixe o frasco na impressora! Muito simples e sem complicação! Qualidade Impecável: Desde 2001 no mercado, nossas tintas são reconhecidas por sua excelência. Cores Vivas e Intensas: As tintas proporcionam cores fortes e vibrantes, perfeitas para fotos e documentos. Sem Entupimentos: Desenvolvidas para não entupir a cabeça de impressão, garantindo impressões suaves e contínuas.
Secagem Rápida: As tintas possuem rápida absorção e secagem imediata, otimizando o seu tempo. Durabilidade: Impressões duradouras que resistem ao desgaste do tempo. Proteção da Impressora: Formuladas para não danificar o equipamento, prolongando sua vida útil.
Garantia de Qualidade: Impressões de Alta Qualidade: Perfeitas para papéis normais e fotográficos. Segurança: Uso garantido sem danificar a impressora. Documentação: Produto acompanha Nota Fiscal, garantia e procedência comprovada.
99% de similaridade com as tintas originais Tanque de Tinta. Ideal tanto para impressões em papéis sulfite como em fotográficos Glossy (blinhante) e Matte (fosco)
Detalhes Técnicos Compatível 2874, 2774, 2376, 60K46A Capacidade por Impressão 14 mil impressão por cor Validade 2 anos Garantia 6 meses Kit de Tintas Para Impressora Compatível 2874 2774 2376",{},Somente 1 em estoque.,,ORIGINAL,0.48,"[0.23, 0.48, 0.29]",1,BAIXO,2025-10-30T21:44:25.979715
B0DPLJ2XSZ,"Kit 4 Tintas Stkink Compatível Advantage 667 667XL 2874 2774 2376 60K46A 1,25 Litro",https://www.amazon.com.br/Tintas-Stkink-Compat%C3%ADvel-Advantage-667XL/dp/B0DPLJ2XSZ/ref=sr_1_23?dib=eyJ2IjoiMSJ9.loMaamKR8TKSm71GzFAoC-JSj6x_Iu0DNTkmrN7nd2LhZjyhm6ZiioMhYSV-Hqc4fpqrbcf5zfpdflr8Vy_3LRrlrq36jgCHCktsml8YUt9vH4gHzS8fJlo27qSSQG35chLColu9gH_bs7QwMu1aCIYI4SaOg4UFyxeUqlYG02dffgwbCIEnpK4tyUCTD2YLlVYVIlYqmrvWxKpjqgG6PtwzxwtFCEVwWEJT3Abtp61GtdI6ydKeA0OKPRkua7ZjjyHuMUig3r5j0srQLI9pPhdOT0Jh5urlgGlFmCBL0zU._65RHrVqCWp5Gxw3MumT4hAsGBTk9RPWdc82c-c2J_Y&dib_tag=se&keywords=cartucho+HP+667&qid=1761870389&sr=8-23&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,121.0,,,JETW,2025-10-30 21:26:37,JETW,121.0,"Vantagens das Tintas STKINK: Para realizar o abastecimento, apenas encaixe o frasco na impressora! Muito simples e sem complicação! Qualidade Impecável: Desde 2001 no mercado, nossas tintas são reconhecidas por sua excelência. Cores Vivas e Intensas: As tintas proporcionam cores fortes e vibrantes, perfeitas para fotos e documentos. Sem Entupimentos: Desenvolvidas para não entupir a cabeça de impressão, garantindo impressões suaves e contínuas.
Secagem Rápida: As tintas possuem rápida absorção e secagem imediata, otimizando o seu tempo. Durabilidade: Impressões duradouras que resistem ao desgaste do tempo. Proteção da Impressora: Formuladas para não danificar o equipamento, prolongando sua vida útil.
Garantia de Qualidade: Impressões de Alta Qualidade: Perfeitas para papéis normais e fotográficos. Segurança: Uso garantido sem danificar a impressora. Documentação: Produto acompanha Nota Fiscal, garantia e procedência comprovada.
99% de similaridade com as tintas originais Tanque de Tinta. Ideal tanto para impressões em papéis sulfite como em fotográficos Glossy (blinhante) e Matte (fosco)
Detalhes Técnicos Compatível 2874, 2774, 2376, 60K46A Capacidade por Impressão 14 mil impressão por cor Validade 2 anos Garantia 6 meses Kit de Tintas Para Impressora Compatível 2874 2774 2376",{},Em estoque,,ORIGINAL,0.5,"[0.22, 0.5, 0.28]",1,BAIXO,2025-10-30T21:44:25.979715
