title,url,price,rating,review_count,seller,search_term,scraped_at,is_suspicious,suspicion_reasons
"Cartucho HP 664XL preto Original (F6V31AB) Para HP Deskjet 2136, 2676, 3776, 5076, 5276",https://www.amazon.com.br/HP-F6V31AB-Cartucho-Tinta-664XL/dp/B075736YWS/ref=sr_1_15?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-15&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,133.0,4.7,,"(19,7 mil)",cartucho HP 667XL,2025-09-23 00:18:29,False,[]
"Kit Cartucho de Tinta 667 Preto e Colorido para Impressora, Conjunto de 2, combo, black, color, tricolor, preço, do mercado, bk, cl.",https://www.amazon.com.br/Cartucho-667-Colorido-Impressora-Conjunto/dp/B0F6NQ2SSL/ref=sr_1_16?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-16&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,168.0,5.0,,(3),cartucho HP 667XL,2025-09-23 00:18:29,False,[]
"Cartuchos de tinta 667XL pretos e coloridos de substituição para HP 667 XL 667 cartuchos de tinta funcionam para Deskjet Ink Advantage 1275 2375 2775, Deskjet Ink Advantage Plus 6075 6475 6476 (1",https://www.amazon.com.br/Cartuchos-667XL-coloridos-substitui%C3%A7%C3%A3o-Ink/dp/B0DMVWWGM1/ref=sr_1_17?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-17&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,288.0,3.8,,(12),cartucho HP 667XL,2025-09-23 00:18:29,False,[]
"Kit 4 Cartuchos de Tintas 667/2 unid. Preto e 2 unid. Colorido para Impressora, Conjunto de 4, combo, black, color, tricolor, preço, do mercado, bk, cl.",https://www.amazon.com.br/Cartuchos-667-Colorido-Impressora-Conjunto/dp/B0F7S5RW5R/ref=sr_1_18?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-18&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,299.0,2.9,,(2),cartucho HP 667XL,2025-09-23 00:18:29,False,[]
"Kit com 02 Cartuchos de Tinta H P 667XL - Colorido + Preto Original - Para Deskjet Ink Advantage 2376, 2776, 6476, 5076, 5276",https://www.amazon.com.br/Kit-com-Cartuchos-Tinta-667XL/dp/B0CMWBHCGM/ref=sr_1_19?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-19,364.9,4.3,,(8),cartucho HP 667XL,2025-09-23 00:18:29,False,[]
fannster Cartuchos de tinta de substituição 667XL 667 XL 667 para hp 667 cartuchos de tinta pretos e coloridos para Deskjet 1275 2374 2375 2376 2775 2776 6075 6475 6476 impressora (1 preta e 1,https://www.amazon.com.br/fannster-Cartuchos-substitui%C3%A7%C3%A3o-cartuchos-impressora/dp/B0F1YFN7YB/ref=sr_1_20?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-20&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,334.0,5.0,,(4),cartucho HP 667XL,2025-09-23 00:18:29,False,[]
"Kit 4 Tintas Stkink Compatível Advantage 667 667XL 2874 2774 2376 60K46A 1,75 Litro",https://www.amazon.com.br/Tintas-Stkink-Compat%C3%ADvel-Advantage-667XL/dp/B0DPLHJ1NK/ref=sr_1_21?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-21&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,152.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:29,True,"[""Palavra-chave suspeita: 'compatível'""]"
"YATUNINK Cartuchos de tinta 667XL 667 pretos e coloridos compatíveis com cartuchos de tinta HP 667, funciona com impressora DeskJet 1275 2374 2375 2376 2775 2776 6075 6475 6476 (1 preto, 1 cor) pacote",https://www.amazon.com.br/YATUNINK-Cartuchos-coloridos-compat%C3%ADveis-impressora/dp/B0DMNSRBYV/ref=sr_1_22?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-22&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,323.0,4.3,,(137),cartucho HP 667XL,2025-09-23 00:18:29,False,[]
Tinta 100ml Black Compativel Impressora Cartucho 667xl,https://www.amazon.com.br/Tinta-100ml-Compativel-Impressora-Cartucho/dp/B0CC3ST6K8/ref=sr_1_23?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-23,17.0,4.8,,(6),cartucho HP 667XL,2025-09-23 00:18:29,False,[]
"Supreme Quality Kit 2x Cartucho Compatível 667XL Rendimento Extra 14ml Novo - Colorido - Água Base - Compatível com HP Deskjet Ink Advantage 1275, 2374, 2375, 2376, 2775, 2776, 6475, 6476",https://www.amazon.com.br/Cartucho-Compat%C3%ADvel-667xl-Rendimento-Extra/dp/B0BZ96VZKW/ref=sr_1_24?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-24&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,293.0,5.0,,(2),cartucho HP 667XL,2025-09-23 00:18:29,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Cartucho HP 667XL Preto Original (3YM78AB) Para impressoras HP Deskjet 1275, 2374, 2375, 2376, 2775, 2776, 6475, 6476, 5076, 5276 (Preto, XL)",https://www.amazon.com.br/Cartucho-Original-3YM78AB-impressoras-Deskjet/dp/B0CM79WB9F/ref=sr_1_25?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-25,208.9,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:29,False,[]
"Cartucho de tinta 667XL preto e colorido combo de substituição para HP 667XL 667 XL cartuchos de tinta funciona para impressoras HP DeskJet 1275 2374 2375 2376 2775 2776 6075 6475 6476 (1 preta, 1",https://www.amazon.com.br/Cartucho-667XL-substitui%C3%A7%C3%A3o-cartuchos-impressoras/dp/B0D7KWQWHF/ref=sr_1_26?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-26&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,554.0,4.2,,(17),cartucho HP 667XL,2025-09-23 00:18:29,False,[]
Cartucho De Impressora 667xl 14ML Preto Compatível,https://www.amazon.com.br/Cartucho-Impressora-667xl-Preto-Compat%C3%ADvel/dp/B0C75VMG4R/ref=sr_1_27?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-27&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,165.0,4.1,,(5),cartucho HP 667XL,2025-09-23 00:18:29,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Kit 4 Tintas Stkink Compatível Advantage 667 667XL 2874 2774 2376 60K46A 1,25 Litro",https://www.amazon.com.br/Tintas-Stkink-Compat%C3%ADvel-Advantage-667XL/dp/B0DPLJ2XSZ/ref=sr_1_28?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-28&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,134.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:30,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Cartucho de tinta 667XL preto e colorido, pacote combo compatível com HP Ink 667 667XL, tinta para impressora, funciona com impressoras DeskJet 1275 2374 2375 2376 2775 2776 6075 6475 6476 (pacote com",https://www.amazon.com.br/Cartucho-667XL-compat%C3%ADvel-impressora-impressoras/dp/B0F24L86XP/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-29&ufe=app_do%3Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d,452.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:30,True,"[""Palavra-chave suspeita: 'compatível'""]"
"Cartucho de tinta H P 667XL Colorido Original (3YM80AB) Para Deskjet Ink Advantage 2376, 2776, 6476, 5076, 5276",https://www.amazon.com.br/Cartucho-667XL-Colorido-Original-Advantage/dp/B0CM7L6P7J/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-30,208.9,5.0,,(4),cartucho HP 667XL,2025-09-23 00:18:30,False,[]
"Cartucho Hp 662xl preto Original (cz105ab) Para Hp Deskjet 2516, 3516, 3546, 2546, 1516, 4646, 2646",https://www.amazon.com.br/Cartucho-Tinta-N662XL-Preto-Cartuchos/dp/B00KO3UO9A/ref=sr_1_31?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-31&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,115.0,4.7,,"(9,9 mil)",cartucho HP 667XL,2025-09-23 00:18:30,False,[]
"Cartucho de tinta H P 667XL Colorido Original (3YM80AB) Para Deskjet Ink Advantage 2376, 2776, 6476, 5076, 5276",https://www.amazon.com.br/Cartucho-667XL-Colorido-Original-Advantage/dp/B0CGWZYGCB/ref=sr_1_32?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-32,203.8,5.0,,(1),cartucho HP 667XL,2025-09-23 00:18:30,False,[]
"Cartucho de tinta 667XL preto e colorido de substituição para HP 667XL 667 XL cartuchos de tinta compatíveis com impressoras HP DeskJet 1275 2374 2375 2376 2775 2776 6075 6475 6476 (2 pretas, 1",https://www.amazon.com.br/667XL-substitui%C3%A7%C3%A3o-cartuchos-compat%C3%ADveis-impressoras/dp/B0DHWNG8G1/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-33&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147,529.0,4.6,,(11),cartucho HP 667XL,2025-09-23 00:18:30,False,[]
Cartucho 667XL Preto Compatível 100% novo,https://www.amazon.com.br/Cartucho-667XL-Preto-Compat%C3%ADvel-100/dp/B0D3J1W79R/ref=sr_1_34?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-34&ufe=app_do%3Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74,140.0,,,Amazon.com.br,cartucho HP 667XL,2025-09-23 00:18:30,True,"[""Palavra-chave suspeita: 'compatível'""]"
Kit 4 Tintas Stkink Compatível Advantage 667 667XL 2874 2774 2376 60K46A 500ml,https://www.amazon.com.br/Tintas-Stkink-Compat%C3%ADvel-Advantage-667XL/dp/B0DPLFRRJJ/ref=sr_1_35?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dib=eyJ2IjoiMSJ9.857N0NnJd3TGzb_CreaOc91Wm7c6aQ_P5A_yAI3fdasPvmRSBiuULNp8RJ4KiaiPTIA6cj9N__6ixqVSYBZlsnU_lx1CQ7JgSIR3rzqLpWCv3masnO1qfYVdJajg-9S0YBy7FUV0HkgP7Eqel3EBmDMuCuIhFpNWC8QekXWXQPZKgy-djmkP5NJ1adPY7LRCKJ-2HpXQlWkex-Hw4ZJF8N65SRK95a1qU5weL7XD0JMcS-o9-8le6EWnIS191WR3WUQT_kftb9HI9xdaqUjLDIKVI79qcgejKMRnvUX5jVc.aKeSbBvNLnB4oYodBHwZgqcqFfsOqb4bGkThVBbKHwI&dib_tag=se&keywords=cartucho+HP+667XL&qid=1758597502&sr=8-35&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,189.0,5.0,,(1),cartucho HP 667XL,2025-09-23 00:18:30,True,"[""Palavra-chave suspeita: 'compatível'""]"
